DrugBankID_InteractorA	DrugBankID_InteractorB	Adverse
DB00280	DB00912	Y
DB00280	DB00571	Y
DB00280	DB00834	Y
DB00280	DB00264	Y
DB00280	DB08882	Y
DB00280	DB00030	Y
DB00280	DB00046	Y
DB00280	DB00047	Y
DB00280	DB01016	Y
DB00280	DB01251	Y
DB00280	DB00222	Y
DB00280	DB01120	Y
DB00280	DB02901	Y
DB00280	DB01136	Y
DB00280	DB08907	Y
DB00280	DB00195	Y
DB00280	DB00436	Y
DB00280	DB06203	Y
DB00280	DB00945	Y
DB02901	DB01124	Y
DB02901	DB06335	Y
DB02901	DB00912	Y
DB02901	DB00834	Y
DB02901	DB08882	Y
DB02901	DB00030	Y
DB02901	DB00046	Y
DB02901	DB00047	Y
DB02901	DB01016	Y
DB02901	DB00222	Y
DB02901	DB01120	Y
DB02901	DB01285	Y
DB02901	DB08907	Y
DB02901	DB06203	Y
DB01119	DB04876	Y
DB01119	DB01124	Y
DB01119	DB06335	Y
DB01119	DB00912	Y
DB01119	DB00571	Y
DB01119	DB00264	Y
DB01119	DB08882	Y
DB01119	DB00030	Y
DB01119	DB00046	Y
DB01119	DB00047	Y
DB01119	DB01016	Y
DB01119	DB01251	Y
DB01119	DB00222	Y
DB01119	DB01120	Y
DB01119	DB00880	Y
DB01119	DB01136	Y
DB01119	DB01197	Y
DB01119	DB08907	Y
DB01119	DB00887	Y
DB01119	DB00436	Y
DB01119	DB06203	Y
DB00304	DB00682	Y
DB00304	DB04876	Y
DB00304	DB00374	Y
DB00304	DB01124	Y
DB00304	DB00697	Y
DB00304	DB06822	Y
DB00304	DB06271	Y
DB00304	DB06335	Y
DB00304	DB00268	Y
DB00304	DB00912	Y
DB00304	DB01100	Y
DB00304	DB08813	Y
DB00304	DB00834	Y
DB00304	DB08882	Y
DB00304	DB00030	Y
DB00304	DB00046	Y
DB00304	DB00047	Y
DB00304	DB01109	Y
DB00304	DB01016	Y
DB00304	DB01251	Y
DB00304	DB00222	Y
DB00304	DB01120	Y
DB00304	DB00569	Y
DB00304	DB01225	Y
DB00304	DB00266	Y
DB00304	DB06779	Y
DB00304	DB04272	Y
DB00304	DB08907	Y
DB00304	DB01238	Y
DB00304	DB06203	Y
DB00304	DB00054	Y
DB01406	DB04876	Y
DB01406	DB01124	Y
DB01406	DB06335	Y
DB01406	DB00912	Y
DB01406	DB01100	Y
DB01406	DB08882	Y
DB01406	DB00030	Y
DB01406	DB00046	Y
DB01406	DB00047	Y
DB01406	DB01016	Y
DB01406	DB01251	Y
DB01406	DB00222	Y
DB01406	DB01120	Y
DB01406	DB08907	Y
DB01406	DB01238	Y
DB01406	DB06203	Y
DB01285	DB00682	Y
DB01285	DB04876	Y
DB01285	DB00072	Y
DB01285	DB01124	Y
DB01285	DB06335	Y
DB01285	DB01398	Y
DB01285	DB01656	Y
DB01285	DB00912	Y
DB01285	DB00337	Y
DB01285	DB00108	Y
DB01285	DB00834	Y
DB01285	DB08882	Y
DB01285	DB01097	Y
DB01285	DB00030	Y
DB01285	DB00046	Y
DB01285	DB00047	Y
DB01285	DB01016	Y
DB01285	DB01251	Y
DB01285	DB00222	Y
DB01285	DB01120	Y
DB01285	DB08907	Y
DB01285	DB06203	Y
DB01285	DB00041	Y
DB01285	DB00945	Y
DB00880	DB04876	Y
DB00880	DB01124	Y
DB00880	DB06335	Y
DB00880	DB00734	Y
DB00880	DB00912	Y
DB00880	DB00333	Y
DB00880	DB08882	Y
DB00880	DB00030	Y
DB00880	DB00046	Y
DB00880	DB00047	Y
DB00880	DB01016	Y
DB00880	DB01251	Y
DB00880	DB00222	Y
DB00880	DB01120	Y
DB00880	DB00476	Y
DB00880	DB08907	Y
DB00880	DB06203	Y
DB06719	DB04876	Y
DB06719	DB01124	Y
DB06719	DB06335	Y
DB06719	DB00912	Y
DB06719	DB00834	Y
DB06719	DB08882	Y
DB06719	DB00030	Y
DB06719	DB00046	Y
DB06719	DB00047	Y
DB06719	DB01016	Y
DB06719	DB01251	Y
DB06719	DB00222	Y
DB06719	DB01120	Y
DB06719	DB08907	Y
DB06719	DB06203	Y
DB00887	DB04876	Y
DB00887	DB01124	Y
DB00887	DB06335	Y
DB00887	DB01398	Y
DB00887	DB00734	Y
DB00887	DB00912	Y
DB00887	DB00333	Y
DB00887	DB08882	Y
DB00887	DB00030	Y
DB00887	DB00046	Y
DB00887	DB00047	Y
DB00887	DB01016	Y
DB00887	DB01251	Y
DB00887	DB00222	Y
DB00887	DB01120	Y
DB00887	DB00476	Y
DB00887	DB08907	Y
DB00887	DB06203	Y
DB00887	DB00945	Y
DB00436	DB04876	Y
DB00436	DB01124	Y
DB00436	DB06335	Y
DB00436	DB00734	Y
DB00436	DB00912	Y
DB00436	DB00333	Y
DB00436	DB08882	Y
DB00436	DB00030	Y
DB00436	DB00046	Y
DB00436	DB00047	Y
DB00436	DB01016	Y
DB00436	DB01251	Y
DB00436	DB00222	Y
DB00436	DB01120	Y
DB00436	DB00476	Y
DB00436	DB00975	Y
DB00436	DB08907	Y
DB00436	DB06203	Y
DB01169	DB04876	Y
DB01169	DB01124	Y
DB01169	DB06335	Y
DB01169	DB00912	Y
DB01169	DB00834	Y
DB01169	DB08882	Y
DB01169	DB00030	Y
DB01169	DB00046	Y
DB01169	DB00047	Y
DB01169	DB01016	Y
DB01169	DB01251	Y
DB01169	DB00222	Y
DB01169	DB01120	Y
DB01169	DB00363	Y
DB01169	DB08907	Y
DB01169	DB06203	Y
DB00029	DB06684	Y
DB00029	DB00285	Y
DB00029	DB00374	Y
DB00029	DB00500	Y
DB00029	DB00775	Y
DB00029	DB06822	Y
DB00029	DB00208	Y
DB00029	DB01600	Y
DB00029	DB00605	Y
DB00029	DB01399	Y
DB00029	DB00554	Y
DB00029	DB00715	Y
DB00029	DB00991	Y
DB00029	DB00788	Y
DB00029	DB08813	Y
DB00029	DB00461	Y
DB00029	DB04896	Y
DB00029	DB00814	Y
DB00029	DB00784	Y
DB00029	DB01397	Y
DB00029	DB08918	Y
DB00029	DB00465	Y
DB00029	DB01009	Y
DB00029	DB00328	Y
DB00029	DB01088	Y
DB00029	DB01050	Y
DB00029	DB01109	Y
DB00029	DB00569	Y
DB00029	DB00176	Y
DB00029	DB00472	Y
DB00029	DB00573	Y
DB00029	DB00749	Y
DB00029	DB01175	Y
DB00029	DB01240	Y
DB00029	DB01225	Y
DB00029	DB00476	Y
DB00029	DB00975	Y
DB00029	DB00861	Y
DB00029	DB06700	Y
DB00029	DB06779	Y
DB00029	DB00758	Y
DB00029	DB00215	Y
DB00029	DB01166	Y
DB00029	DB01294	Y
DB00029	DB06692	Y
DB00029	DB00261	Y
DB00029	DB00233	Y
DB00029	DB00945	Y
DB00029	DB00054	Y
DB01624	DB06684	Y
DB01624	DB00285	Y
DB01624	DB00726	Y
DB01624	DB01367	Y
DB01624	DB00344	Y
DB01624	DB01069	Y
DB01624	DB00022	Y
DB01624	DB00715	Y
DB01624	DB00540	Y
DB01624	DB01149	Y
DB01624	DB04896	Y
DB01624	DB00834	Y
DB01624	DB01577	Y
DB01624	DB00333	Y
DB01624	DB00934	Y
DB01624	DB08918	Y
DB01624	DB00458	Y
DB01624	DB00176	Y
DB01624	DB00472	Y
DB01624	DB01175	Y
DB01624	DB00476	Y
DB01624	DB00514	Y
DB01624	DB06700	Y
DB01624	DB01151	Y
DB01624	DB01242	Y
DB01624	DB00215	Y
DB01624	DB00543	Y
DB01624	DB00321	Y
DB00726	DB00831	Y
DB00726	DB01623	Y
DB00726	DB00679	Y
DB00726	DB00268	Y
DB00726	DB00734	Y
DB00726	DB00420	Y
DB00726	DB01100	Y
DB00726	DB00850	Y
DB00726	DB00022	Y
DB00726	DB00715	Y
DB00726	DB00334	Y
DB00726	DB00834	Y
DB00726	DB00502	Y
DB00726	DB00176	Y
DB00726	DB00472	Y
DB00726	DB01175	Y
DB00726	DB00476	Y
DB00726	DB00363	Y
DB00726	DB00215	Y
DB00726	DB00477	Y
DB00726	DB01238	Y
DB00831	DB06684	Y
DB00831	DB00285	Y
DB00831	DB01367	Y
DB00831	DB00344	Y
DB00831	DB01069	Y
DB00831	DB00022	Y
DB00831	DB00715	Y
DB00831	DB00540	Y
DB00831	DB01149	Y
DB00831	DB00370	Y
DB00831	DB04896	Y
DB00831	DB01577	Y
DB00831	DB00333	Y
DB00831	DB00934	Y
DB00831	DB08918	Y
DB00831	DB00458	Y
DB00831	DB00176	Y
DB00831	DB00472	Y
DB00831	DB01175	Y
DB00831	DB00476	Y
DB00831	DB00514	Y
DB00831	DB06700	Y
DB00831	DB01151	Y
DB00831	DB01242	Y
DB00831	DB00215	Y
DB00831	DB00543	Y
DB00831	DB00321	Y
DB01036	DB00682	Y
DB01036	DB00022	Y
DB01036	DB01149	Y
DB01036	DB00834	Y
DB00697	DB00268	Y
DB00697	DB00734	Y
DB00697	DB00022	Y
DB00697	DB00370	Y
DB00697	DB00834	Y
DB00697	DB00176	Y
DB00697	DB00476	Y
DB00697	DB01197	Y
DB00373	DB00734	Y
DB00373	DB00022	Y
DB00373	DB00476	Y
DB00373	DB00975	Y
DB00373	DB01238	Y
DB01623	DB06684	Y
DB01623	DB00285	Y
DB01623	DB01367	Y
DB01623	DB00344	Y
DB01623	DB01069	Y
DB01623	DB00022	Y
DB01623	DB00715	Y
DB01623	DB00540	Y
DB01623	DB01149	Y
DB01623	DB00370	Y
DB01623	DB04896	Y
DB01623	DB00834	Y
DB01623	DB01577	Y
DB01623	DB00333	Y
DB01623	DB00934	Y
DB01623	DB08918	Y
DB01623	DB00458	Y
DB01623	DB00176	Y
DB01623	DB00472	Y
DB01623	DB01175	Y
DB01623	DB00476	Y
DB01623	DB00514	Y
DB01623	DB06700	Y
DB01623	DB01151	Y
DB01623	DB01242	Y
DB01623	DB00215	Y
DB01623	DB01238	Y
DB01623	DB00543	Y
DB01623	DB00321	Y
DB00679	DB06684	Y
DB00679	DB00285	Y
DB00679	DB00208	Y
DB00679	DB00675	Y
DB00679	DB01367	Y
DB00679	DB00344	Y
DB00679	DB01069	Y
DB00679	DB00420	Y
DB00679	DB01100	Y
DB00679	DB00022	Y
DB00679	DB00715	Y
DB00679	DB00540	Y
DB00679	DB01149	Y
DB00679	DB04896	Y
DB00679	DB00834	Y
DB00679	DB00264	Y
DB00679	DB01577	Y
DB00679	DB00333	Y
DB00679	DB00934	Y
DB00679	DB08918	Y
DB00679	DB00458	Y
DB00679	DB00502	Y
DB00679	DB00176	Y
DB00679	DB00472	Y
DB00679	DB01175	Y
DB00679	DB00476	Y
DB00679	DB00514	Y
DB00679	DB06700	Y
DB00679	DB01151	Y
DB00679	DB00363	Y
DB00679	DB01242	Y
DB00679	DB00215	Y
DB00679	DB00477	Y
DB00679	DB01114	Y
DB00679	DB00608	Y
DB00679	DB00289	Y
DB00679	DB01238	Y
DB00679	DB00543	Y
DB00679	DB00321	Y
DB00277	DB00208	Y
DB00277	DB00022	Y
DB00277	DB00834	Y
DB00277	DB00379	Y
DB00277	DB01577	Y
DB00277	DB00176	Y
DB00277	DB01558	Y
DB00277	DB00289	Y
DB00675	DB00208	Y
DB00675	DB00420	Y
DB00675	DB01100	Y
DB00675	DB00022	Y
DB00675	DB00715	Y
DB00675	DB00834	Y
DB00675	DB00333	Y
DB00675	DB00458	Y
DB00675	DB00502	Y
DB00675	DB00472	Y
DB00675	DB00476	Y
DB00675	DB01151	Y
DB00675	DB00363	Y
DB00675	DB01242	Y
DB00675	DB00477	Y
DB00675	DB00608	Y
DB00675	DB01238	Y
DB00268	DB00980	Y
DB00268	DB00344	Y
DB00268	DB01069	Y
DB00268	DB01621	Y
DB00268	DB00022	Y
DB00268	DB00540	Y
DB00268	DB00370	Y
DB00268	DB00333	Y
DB00268	DB00934	Y
DB00268	DB00458	Y
DB00268	DB01151	Y
DB00268	DB01242	Y
DB00268	DB01114	Y
DB00268	DB01558	Y
DB00268	DB00543	Y
DB00268	DB00321	Y
DB00734	DB04876	Y
DB00734	DB06684	Y
DB00734	DB00285	Y
DB00734	DB01124	Y
DB00734	DB06335	Y
DB00734	DB00912	Y
DB00734	DB01367	Y
DB00734	DB00344	Y
DB00734	DB00571	Y
DB00734	DB01069	Y
DB00734	DB01100	Y
DB00734	DB00022	Y
DB00734	DB00715	Y
DB00734	DB00540	Y
DB00734	DB01149	Y
DB00734	DB00370	Y
DB00734	DB04896	Y
DB00734	DB00834	Y
DB00734	DB00264	Y
DB00734	DB01577	Y
DB00734	DB00333	Y
DB00734	DB00934	Y
DB00734	DB08882	Y
DB00734	DB08918	Y
DB00734	DB00030	Y
DB00734	DB00046	Y
DB00734	DB00047	Y
DB00734	DB00458	Y
DB00734	DB01016	Y
DB00734	DB01251	Y
DB00734	DB00222	Y
DB00734	DB01120	Y
DB00734	DB00176	Y
DB00734	DB00472	Y
DB00734	DB01175	Y
DB00734	DB00476	Y
DB00734	DB00975	Y
DB00734	DB00514	Y
DB00734	DB06700	Y
DB00734	DB01151	Y
DB00734	DB01242	Y
DB00734	DB00215	Y
DB00734	DB01136	Y
DB00734	DB01197	Y
DB00734	DB08907	Y
DB00734	DB00195	Y
DB00734	DB01238	Y
DB00734	DB00543	Y
DB00734	DB00321	Y
DB00734	DB06203	Y
DB00734	DB00041	Y
DB01367	DB00420	Y
DB01367	DB01087	Y
DB01367	DB01100	Y
DB01367	DB00850	Y
DB01367	DB00022	Y
DB01367	DB00334	Y
DB01367	DB00370	Y
DB01367	DB00379	Y
DB01367	DB00333	Y
DB01367	DB00934	Y
DB01367	DB00502	Y
DB01367	DB00514	Y
DB01367	DB00363	Y
DB01367	DB00477	Y
DB01367	DB00289	Y
DB01367	DB01238	Y
DB00980	DB00022	Y
DB00980	DB00370	Y
DB00980	DB00176	Y
DB00344	DB00420	Y
DB00344	DB01100	Y
DB00344	DB00850	Y
DB00344	DB00022	Y
DB00344	DB00715	Y
DB00344	DB00334	Y
DB00344	DB00834	Y
DB00344	DB00502	Y
DB00344	DB00176	Y
DB00344	DB00472	Y
DB00344	DB01175	Y
DB00344	DB00476	Y
DB00344	DB00363	Y
DB00344	DB00215	Y
DB00344	DB00477	Y
DB00344	DB01238	Y
DB00571	DB00022	Y
DB00571	DB00176	Y
DB00571	DB00476	Y
DB00571	DB00975	Y
DB00571	DB01238	Y
DB01069	DB00420	Y
DB01069	DB01100	Y
DB01069	DB00850	Y
DB01069	DB00022	Y
DB01069	DB00334	Y
DB01069	DB00834	Y
DB01069	DB00502	Y
DB01069	DB00363	Y
DB01069	DB00477	Y
DB01069	DB01238	Y
DB00420	DB06684	Y
DB00420	DB00285	Y
DB00420	DB00022	Y
DB00420	DB00715	Y
DB00420	DB00540	Y
DB00420	DB01149	Y
DB00420	DB00370	Y
DB00420	DB04896	Y
DB00420	DB00834	Y
DB00420	DB00264	Y
DB00420	DB01577	Y
DB00420	DB00333	Y
DB00420	DB00934	Y
DB00420	DB08918	Y
DB00420	DB00458	Y
DB00420	DB00502	Y
DB00420	DB00176	Y
DB00420	DB00472	Y
DB00420	DB01175	Y
DB00420	DB00476	Y
DB00420	DB00514	Y
DB00420	DB06700	Y
DB00420	DB01151	Y
DB00420	DB01242	Y
DB00420	DB00215	Y
DB00420	DB01238	Y
DB00420	DB00543	Y
DB00420	DB00321	Y
DB00721	DB00022	Y
DB00721	DB00834	Y
DB01035	DB00022	Y
DB01035	DB00834	Y
DB01087	DB01100	Y
DB01087	DB00022	Y
DB01087	DB00834	Y
DB01087	DB00476	Y
DB01087	DB00363	Y
DB01087	DB01238	Y
DB01621	DB04876	Y
DB01621	DB01124	Y
DB01621	DB06335	Y
DB01621	DB00912	Y
DB01621	DB00022	Y
DB01621	DB00370	Y
DB01621	DB00834	Y
DB01621	DB08882	Y
DB01621	DB00030	Y
DB01621	DB00046	Y
DB01621	DB00047	Y
DB01621	DB01016	Y
DB01621	DB01251	Y
DB01621	DB00222	Y
DB01621	DB01120	Y
DB01621	DB08907	Y
DB01621	DB06203	Y
DB01100	DB06684	Y
DB01100	DB00285	Y
DB01100	DB00208	Y
DB01100	DB00022	Y
DB01100	DB00715	Y
DB01100	DB00334	Y
DB01100	DB00540	Y
DB01100	DB01149	Y
DB01100	DB00370	Y
DB01100	DB04896	Y
DB01100	DB00834	Y
DB01100	DB01577	Y
DB01100	DB00333	Y
DB01100	DB00934	Y
DB01100	DB08918	Y
DB01100	DB00458	Y
DB01100	DB04946	Y
DB01100	DB01016	Y
DB01100	DB00176	Y
DB01100	DB00472	Y
DB01100	DB01175	Y
DB01100	DB00476	Y
DB01100	DB00514	Y
DB01100	DB06700	Y
DB01100	DB01151	Y
DB01100	DB00363	Y
DB01100	DB01242	Y
DB01100	DB00215	Y
DB01100	DB08907	Y
DB01100	DB00289	Y
DB01100	DB00543	Y
DB01100	DB00321	Y
DB00850	DB06684	Y
DB00850	DB00285	Y
DB00850	DB00022	Y
DB00850	DB00715	Y
DB00850	DB00540	Y
DB00850	DB01149	Y
DB00850	DB00370	Y
DB00850	DB04896	Y
DB00850	DB01577	Y
DB00850	DB00333	Y
DB00850	DB00934	Y
DB00850	DB08918	Y
DB00850	DB00458	Y
DB00850	DB00176	Y
DB00850	DB00472	Y
DB00850	DB01175	Y
DB00850	DB00476	Y
DB00850	DB00514	Y
DB00850	DB06700	Y
DB00850	DB01151	Y
DB00850	DB01242	Y
DB00850	DB00215	Y
DB00850	DB01238	Y
DB00850	DB00543	Y
DB00850	DB00321	Y
DB00334	DB04876	Y
DB00334	DB06684	Y
DB00334	DB00285	Y
DB00334	DB01124	Y
DB00334	DB06335	Y
DB00334	DB00912	Y
DB00334	DB00022	Y
DB00334	DB00715	Y
DB00334	DB00540	Y
DB00334	DB01149	Y
DB00334	DB00370	Y
DB00334	DB04896	Y
DB00334	DB00834	Y
DB00334	DB01577	Y
DB00334	DB00333	Y
DB00334	DB00934	Y
DB00334	DB08882	Y
DB00334	DB08918	Y
DB00334	DB00030	Y
DB00334	DB00046	Y
DB00334	DB00047	Y
DB00334	DB00458	Y
DB00334	DB01016	Y
DB00334	DB01251	Y
DB00334	DB00222	Y
DB00334	DB01120	Y
DB00334	DB00176	Y
DB00334	DB00472	Y
DB00334	DB01175	Y
DB00334	DB00476	Y
DB00334	DB00514	Y
DB00334	DB06700	Y
DB00334	DB01151	Y
DB00334	DB01242	Y
DB00334	DB00215	Y
DB00334	DB08907	Y
DB00334	DB01558	Y
DB00334	DB01238	Y
DB00334	DB00543	Y
DB00334	DB00321	Y
DB00334	DB06203	Y
DB00540	DB00022	Y
DB00540	DB00715	Y
DB00540	DB00834	Y
DB00540	DB00502	Y
DB00540	DB00176	Y
DB00540	DB00472	Y
DB00540	DB01175	Y
DB00540	DB00476	Y
DB00540	DB00363	Y
DB00540	DB00215	Y
DB00540	DB00477	Y
DB00540	DB01238	Y
DB01149	DB06684	Y
DB01149	DB06335	Y
DB01149	DB00912	Y
DB01149	DB00337	Y
DB01149	DB00022	Y
DB01149	DB00834	Y
DB01149	DB08882	Y
DB01149	DB08918	Y
DB01149	DB04946	Y
DB01149	DB00502	Y
DB01149	DB00363	Y
DB01149	DB01166	Y
DB01149	DB00477	Y
DB01149	DB01238	Y
DB01149	DB00969	Y
DB00370	DB00682	Y
DB00370	DB00022	Y
DB00370	DB00834	Y
DB00370	DB00502	Y
DB00370	DB00363	Y
DB00370	DB00477	Y
DB00370	DB01114	Y
DB00370	DB01558	Y
DB00370	DB01238	Y
DB00379	DB06684	Y
DB00379	DB00022	Y
DB00379	DB00715	Y
DB00379	DB00176	Y
DB00379	DB00472	Y
DB00379	DB01175	Y
DB00379	DB00476	Y
DB00379	DB00363	Y
DB00379	DB00215	Y
DB00379	DB01223	Y
DB00264	DB00208	Y
DB00264	DB00022	Y
DB00264	DB00715	Y
DB00264	DB00333	Y
DB00264	DB00458	Y
DB00264	DB00502	Y
DB00264	DB00472	Y
DB00264	DB00476	Y
DB00264	DB00975	Y
DB00264	DB01151	Y
DB00264	DB00363	Y
DB00264	DB01242	Y
DB00264	DB00477	Y
DB00264	DB00608	Y
DB00264	DB01238	Y
DB01577	DB00022	Y
DB01577	DB00502	Y
DB01577	DB00363	Y
DB01577	DB00477	Y
DB01577	DB00201	Y
DB01577	DB00289	Y
DB01577	DB01238	Y
DB01577	DB01223	Y
DB00934	DB00022	Y
DB00934	DB00834	Y
DB00934	DB00502	Y
DB00934	DB00363	Y
DB00934	DB00477	Y
DB00934	DB01238	Y
DB00458	DB00022	Y
DB00458	DB00715	Y
DB00458	DB00834	Y
DB00458	DB00502	Y
DB00458	DB00176	Y
DB00458	DB00472	Y
DB00458	DB01175	Y
DB00458	DB00476	Y
DB00458	DB00363	Y
DB00458	DB00215	Y
DB00458	DB00477	Y
DB00458	DB01238	Y
DB04946	DB04876	Y
DB04946	DB01124	Y
DB04946	DB06335	Y
DB04946	DB00912	Y
DB04946	DB00022	Y
DB04946	DB00715	Y
DB04946	DB00834	Y
DB04946	DB08882	Y
DB04946	DB00030	Y
DB04946	DB00046	Y
DB04946	DB00047	Y
DB04946	DB01016	Y
DB04946	DB01251	Y
DB04946	DB00222	Y
DB04946	DB01120	Y
DB04946	DB08907	Y
DB04946	DB06203	Y
DB00502	DB06684	Y
DB00502	DB00285	Y
DB00502	DB00500	Y
DB00502	DB01600	Y
DB00502	DB00605	Y
DB00502	DB00554	Y
DB00502	DB00022	Y
DB00502	DB00715	Y
DB00502	DB00991	Y
DB00502	DB00788	Y
DB00502	DB00461	Y
DB00502	DB04896	Y
DB00502	DB00834	Y
DB00502	DB00333	Y
DB00502	DB00814	Y
DB00502	DB00784	Y
DB00502	DB08918	Y
DB00502	DB00465	Y
DB00502	DB01009	Y
DB00502	DB00328	Y
DB00502	DB01050	Y
DB00502	DB00176	Y
DB00502	DB00472	Y
DB00502	DB00573	Y
DB00502	DB00749	Y
DB00502	DB01175	Y
DB00502	DB00476	Y
DB00502	DB00861	Y
DB00502	DB00514	Y
DB00502	DB06700	Y
DB00502	DB01151	Y
DB00502	DB01242	Y
DB00502	DB00215	Y
DB00502	DB00477	Y
DB00502	DB01238	Y
DB00502	DB00543	Y
DB00502	DB00321	Y
DB00317	DB00022	Y
DB00317	DB00834	Y
DB00317	DB01238	Y
DB00499	DB00022	Y
DB00499	DB00834	Y
DB01195	DB00022	Y
DB01195	DB00834	Y
DB01195	DB01238	Y
DB00514	DB06684	Y
DB00514	DB00022	Y
DB00514	DB00715	Y
DB00514	DB00472	Y
DB00514	DB01175	Y
DB00514	DB00363	Y
DB00514	DB00215	Y
DB00514	DB00477	Y
DB00514	DB01238	Y
DB01151	DB06335	Y
DB01151	DB00337	Y
DB01151	DB00022	Y
DB01151	DB00715	Y
DB01151	DB00834	Y
DB01151	DB00176	Y
DB01151	DB00472	Y
DB01151	DB01175	Y
DB01151	DB00476	Y
DB01151	DB00363	Y
DB01151	DB00215	Y
DB01151	DB01166	Y
DB01151	DB00477	Y
DB01151	DB01238	Y
DB00851	DB00072	Y
DB00851	DB01656	Y
DB00851	DB00337	Y
DB00851	DB00022	Y
DB00851	DB00108	Y
DB00851	DB01097	Y
DB00851	DB00363	Y
DB01242	DB00022	Y
DB01242	DB00715	Y
DB01242	DB04896	Y
DB01242	DB00834	Y
DB01242	DB00176	Y
DB01242	DB00472	Y
DB01242	DB01175	Y
DB01242	DB00476	Y
DB01242	DB00363	Y
DB01242	DB00215	Y
DB01242	DB00477	Y
DB01242	DB01238	Y
DB00477	DB06684	Y
DB00477	DB00285	Y
DB00477	DB00022	Y
DB00477	DB00715	Y
DB00477	DB04896	Y
DB00477	DB00834	Y
DB00477	DB00333	Y
DB00477	DB08918	Y
DB00477	DB00176	Y
DB00477	DB00472	Y
DB00477	DB01175	Y
DB00477	DB00476	Y
DB00477	DB06700	Y
DB00477	DB00215	Y
DB00477	DB01238	Y
DB00477	DB00543	Y
DB00477	DB00321	Y
DB01114	DB00022	Y
DB01114	DB01238	Y
DB00608	DB00022	Y
DB00608	DB00834	Y
DB00608	DB01238	Y
DB01136	DB01124	Y
DB01136	DB00022	Y
DB01136	DB01097	Y
DB01136	DB00476	Y
DB01136	DB00975	Y
DB01197	DB01398	Y
DB01197	DB00022	Y
DB01197	DB01109	Y
DB01197	DB00476	Y
DB01197	DB08907	Y
DB01197	DB06692	Y
DB01197	DB00945	Y
DB00201	DB00022	Y
DB00201	DB00289	Y
DB01558	DB00022	Y
DB01558	DB00333	Y
DB01558	DB00176	Y
DB01558	DB00363	Y
DB01558	DB01223	Y
DB00195	DB00022	Y
DB00195	DB00476	Y
DB00195	DB00975	Y
DB00195	DB01238	Y
DB00289	DB00022	Y
DB00289	DB00715	Y
DB00289	DB00834	Y
DB00289	DB00472	Y
DB00289	DB01238	Y
DB00289	DB01223	Y
DB06216	DB04876	Y
DB06216	DB01124	Y
DB06216	DB06335	Y
DB06216	DB00912	Y
DB06216	DB00022	Y
DB06216	DB00715	Y
DB06216	DB00834	Y
DB06216	DB08882	Y
DB06216	DB00030	Y
DB06216	DB00046	Y
DB06216	DB00047	Y
DB06216	DB01016	Y
DB06216	DB01251	Y
DB06216	DB00222	Y
DB06216	DB01120	Y
DB06216	DB00176	Y
DB06216	DB08907	Y
DB06216	DB06203	Y
DB01238	DB04876	Y
DB01238	DB06684	Y
DB01238	DB00285	Y
DB01238	DB01124	Y
DB01238	DB00208	Y
DB01238	DB06335	Y
DB01238	DB00912	Y
DB01238	DB00022	Y
DB01238	DB00715	Y
DB01238	DB04896	Y
DB01238	DB00834	Y
DB01238	DB00333	Y
DB01238	DB08882	Y
DB01238	DB08918	Y
DB01238	DB00030	Y
DB01238	DB00046	Y
DB01238	DB00047	Y
DB01238	DB01016	Y
DB01238	DB01251	Y
DB01238	DB00222	Y
DB01238	DB01120	Y
DB01238	DB00176	Y
DB01238	DB00472	Y
DB01238	DB01175	Y
DB01238	DB00476	Y
DB01238	DB06700	Y
DB01238	DB00363	Y
DB01238	DB00215	Y
DB01238	DB08907	Y
DB01238	DB00543	Y
DB01238	DB00321	Y
DB01238	DB06203	Y
DB00543	DB00022	Y
DB00543	DB00715	Y
DB00543	DB00834	Y
DB00543	DB00176	Y
DB00543	DB00472	Y
DB00543	DB01175	Y
DB00543	DB00476	Y
DB00543	DB00363	Y
DB00543	DB00215	Y
DB00321	DB00022	Y
DB00321	DB00715	Y
DB00321	DB00834	Y
DB00321	DB00176	Y
DB00321	DB00472	Y
DB00321	DB01175	Y
DB00321	DB00476	Y
DB00321	DB00363	Y
DB00321	DB00215	Y
DB01223	DB00208	Y
DB01223	DB00022	Y
DB01223	DB00834	Y
DB01223	DB00176	Y
DB00969	DB00022	Y
DB00969	DB00176	Y
DB00022	DB00495	Y
DB00022	DB00285	Y
DB00022	DB00811	Y
DB00022	DB00715	Y
DB00022	DB00333	Y
DB00022	DB00176	Y
DB00022	DB00472	Y
DB00022	DB00476	Y
DB00022	DB00363	Y
DB00022	DB00041	Y
DB00290	DB00072	Y
DB00290	DB00020	Y
DB00290	DB01656	Y
DB00290	DB00337	Y
DB00290	DB00108	Y
DB00290	DB01097	Y
DB00018	DB00495	Y
DB00018	DB00811	Y
DB00018	DB00333	Y
DB00018	DB00363	Y
DB00018	DB00041	Y
DB00015	DB00682	Y
DB00015	DB06684	Y
DB00015	DB00285	Y
DB00015	DB00374	Y
DB00015	DB00500	Y
DB00015	DB00775	Y
DB00015	DB06822	Y
DB00015	DB00208	Y
DB00015	DB01600	Y
DB00015	DB06271	Y
DB00015	DB00605	Y
DB00015	DB01399	Y
DB00015	DB01398	Y
DB00015	DB00554	Y
DB00015	DB00715	Y
DB00015	DB00991	Y
DB00015	DB00788	Y
DB00015	DB08813	Y
DB00015	DB00461	Y
DB00015	DB04896	Y
DB00015	DB00814	Y
DB00015	DB00784	Y
